PersonID,OTAZ,DTAZ,Taxi Cost,TaxiTime(s)
35136981,1600,1601,7.114362642,659.14
35136981,1601,1598,16.46771491,1501.3
35136981,1598,1601,16.46771491,1501.3
35136981,1601,1597,12.90267727,1224.4
35136981,1597,1608,11.63205653,826.32
35136982,1608,1597,11.63205653,826.32
35136982,1597,1608,11.63205653,826.32
35138301,1613,1611,8.150221662,375.05
35138301,1611,1613,8.150221662,375.05
35138302,1613,1611,8.150221662,375.05
35138302,1611,1613,8.150221662,375.05
35138302,1613,1611,8.150221662,375.05
35138302,1611,1613,8.150221662,375.05
35138302,1613,1611,8.150221662,375.05
35138302,1611,1613,8.150221662,375.05
35138302,1613,1613,7.924924645,336.55
35138303,1613,1611,8.150221662,375.05
35138303,1611,1613,8.150221662,375.05
35138303,1613,1611,8.150221662,375.05
35138303,1611,1613,8.150221662,375.05
35138303,1613,1613,7.924924645,336.55
35139721,930,932,5.963628125,306.12
35139721,932,930,5.963628125,306.12
35139821,893,892,5.99591946,165.03
35139821,892,893,5.99591946,165.03
35139821,893,893,5.810584517,146.88
35140971,242,992,30.59053452,1649.7
35140971,992,242,30.59053452,1649.7
35140972,242,760,8.456927486,353.89
35140972,760,1004,29.77149759,1609.5
35140972,1004,242,32.03127244,1834.5
35140973,242,222,8.18814233,665.22
35140973,222,242,8.18814233,665.22
35141751,829,797,11.12232358,567.55
35141751,797,829,11.12232358,567.55
35141752,829,797,11.12232358,567.55
35141752,797,829,11.12232358,567.55
35142511,1613,1578,20.16451605,1086.8
35142511,1578,1613,20.16451605,1086.8
35142512,1613,1078,67.61978807,4092.4
35142512,1078,1613,67.61978807,4092.4
35142513,1613,1578,20.16451605,1086.8
35142513,1578,1613,20.16451605,1086.8
35142514,1613,1578,20.16451605,1086.8
35142514,1578,1613,20.16451605,1086.8
35142771,1603,1590,7.033263139,266.66
35142771,1590,1573,12.7566858,2467.5
35142771,1573,1548,12.65956435,2288.8
35142771,1548,1603,15.54660767,960.98
35142771,1603,1599,7.606403409,321.82
35142771,1599,1603,7.606403409,321.82
35142771,1603,1605,9.409336293,499.45
35142771,1605,1603,9.409336293,499.45
35145192,1595,77,69.35189034,4658.9
35145192,77,1595,69.35189034,4658.9
35146901,1613,1613,7.924924645,336.55
35146901,1613,1613,7.924924645,336.55
35146901,1613,1613,7.924924645,336.55
35146901,1613,1613,7.924924645,336.55
35146901,1613,1613,7.924924645,336.55
35146902,1613,15,68.44253665,4286.9
35146902,15,1613,68.44253665,4286.9
35146903,1613,1613,7.924924645,336.55
35146903,1613,1613,7.924924645,336.55
35146904,1613,1613,7.924924645,336.55
35146904,1613,1613,7.924924645,336.55
35150731,838,13,46.38916307,2602.3
35150731,13,838,46.38916307,2602.3
35150991,1608,1599,16.0854152,1134.1
35150991,1599,1598,10.72827031,685.93
35150991,1598,1608,19.57250824,1453.6
35150991,1608,1608,8.51247848,538.72
35150992,1608,1599,16.0854152,1134.1
35150992,1599,1598,10.72827031,685.93
35150992,1598,1608,19.57250824,1453.6
35150992,1608,1580,19.69808565,5316.1
35150992,1580,1608,19.69808565,5316.1
35151661,816,95,37.79422415,2066.8
35151661,95,816,37.79422415,2066.8
35151663,816,816,5.447214205,123.5
35151663,816,816,5.447214205,123.5
35153581,893,893,5.810584517,146.88
35153581,893,893,5.810584517,146.88
35153581,893,892,5.99591946,165.03
35153581,892,892,5.378425,104.53
35153581,892,891,5.429955043,109.58
35153581,891,891,5.256559233,119.15
35153581,891,893,5.625311435,128.72
35153582,893,829,14.38733636,712.77
35153582,829,893,14.38733636,712.77
35153582,893,829,14.38733636,712.77
35153582,829,893,14.38733636,712.77
35153583,893,893,5.810584517,146.88
35153583,893,893,5.810584517,146.88
35153583,893,887,6.386075497,358.88
35153583,887,891,5.083101563,241.03
35153583,891,893,5.625311435,128.72
35156211,815,868,12.33603239,542.77
35156211,868,815,12.33603239,542.77
35156391,774,771,5.738949716,139.85
35156391,771,774,5.738949716,139.85
35156391,774,771,5.738949716,139.85
35156391,771,774,5.738949716,139.85
35156393,774,771,5.738949716,139.85
35156393,771,774,5.738949716,139.85
35156394,774,775,5.188821662,85.954
35156394,775,774,5.188821662,85.954
35159811,1549,1579,20.0513108,1355.8
35159811,1579,1549,20.0513108,1355.8
35160481,842,213,23.22724403,1804.7
35160481,213,842,23.22724403,1804.7
35163091,815,784,11.67041023,679.04
35163091,784,815,11.67041023,679.04
35169541,893,893,5.810584517,146.88
35169541,893,1022,9.096629972,314.24
35169541,1022,893,9.096629972,314.24
35169541,893,893,5.810584517,146.88
35169541,893,893,5.810584517,146.88
35169541,893,893,5.810584517,146.88
35169741,1556,145,51.5396929,3228.8
35169741,145,1556,51.5396929,3228.8
35169811,808,761,8.838237429,325.82
35169811,761,808,8.838237429,325.82
35171481,836,938,18.00186264,899.26
35171481,938,965,16.83393082,836.52
35171481,965,836,14.29949403,932.34
35171482,836,966,15.52804943,995.78
35171482,966,836,15.52804943,995.78
35171483,836,173,24.11680227,1364.5
35171483,173,836,24.11680227,1364.5
35174151,1608,1569,28.56583068,2446.2
35174151,1569,1608,28.56583068,2446.2
35174963,891,962,15.03873054,855.12
35174963,962,962,4.974350284,89.359
35174963,962,961,4.983010795,248.5
35174963,961,891,15.85158139,1005.3
35176931,1573,1177,61.55309986,5181.3
35176931,1177,1573,61.55309986,5181.3
35176932,1573,1569,11.6524706,2367.4
35176932,1569,1573,11.6524706,2367.4
35179591,248,5,38.0082625,2233.3
35179591,5,123,16.01365668,879.59
35179591,123,315,5.841762358,149.93
35179591,315,248,26.9265196,1608.6
35180401,843,1075,51.1666723,3292.3
35180401,1075,843,51.1666723,3292.3
35180402,843,861,6.909294105,254.51
35180402,861,843,6.909294105,254.51
35180403,843,856,7.413335866,303.89
35180403,856,843,7.413335866,303.89
35180411,1590,1590,6.85448544,249.15
35180411,1590,131,56.87889815,3490.5
35180411,131,1590,56.87889815,3490.5
35180412,1590,1597,17.0968392,1252.6
35180412,1597,1590,17.0968392,1252.6
35180413,1590,1590,6.85448544,249.15
35180413,1590,1590,6.85448544,249.15
35238011,1621,1568,35.65817088,1873.8
35238011,1568,1621,35.65817088,1873.8
35238012,1621,1621,7.360011861,296.11
35238012,1621,1621,7.360011861,296.11
35238012,1621,1616,6.117042898,176.9
35238012,1616,1621,6.117042898,176.9
35238013,1621,1617,8.602980824,415.32
35238013,1617,1621,8.602980824,415.32
35238013,1621,1617,8.602980824,415.32
35238013,1617,1621,8.602980824,415.32
35240221,214,289,14.69478452,821.62
35240221,289,214,14.69478452,821.62
35242281,1621,1608,23.32745852,1735.1
35242281,1608,1228,41.5937142,2879
35242281,1228,1321,11.90671847,573.02
35242281,1321,1598,22.00487472,1377.7
35242281,1598,1608,19.57250824,1453.6
35242281,1608,1621,23.32745852,1735.1
35242282,1621,1608,23.32745852,1735.1
35242282,1608,1228,41.5937142,2879
35242282,1228,1321,11.90671847,573.02
35242282,1321,1598,22.00487472,1377.7
35242282,1598,1608,19.57250824,1453.6
35242282,1608,1621,23.32745852,1735.1
35247391,1424,1376,8.625312571,531.78
35247391,1376,260,51.03243438,3292
35247391,260,1424,47.09623196,3471.4
35247391,1424,1424,5.40564375,216.34
35247392,1424,1422,6.021282386,276.66
35247392,1422,1424,6.021282386,276.66
35247393,1424,1427,9.243116335,592.3
35247393,1427,1424,9.243116335,592.3
35247394,1424,1435,13.50025256,1009.4
35247394,1435,1424,13.50025256,1009.4
35258511,474,471,6.47732017,212.19
35258511,471,474,6.47732017,212.19
35265452,1621,7,76.49062614,4272.5
35265452,7,1621,76.49062614,4272.5
35266701,474,442,20.20534418,1272.6
35266701,442,474,20.20534418,1272.6
35283811,1617,1618,13.43901037,690.96
35283811,1618,1566,40.82416591,2231.5
35283811,1566,1579,9.548894247,511.5
35283811,1579,1617,26.3976098,1607.2
35283811,1617,1590,31.59700966,2270.4
35283811,1590,1617,31.59700966,2270.4
35283812,1617,362,88.15757216,5382.3
35283812,362,1567,67.27336761,3853.7
35283812,1567,1617,36.95353594,2124.2
35283813,1617,1613,11.51019077,477.4
35283813,1613,1617,11.51019077,477.4
35283813,1617,1590,31.59700966,2270.4
35283813,1590,1617,31.59700966,2270.4
35283814,1617,1613,11.51019077,477.4
35283814,1613,1617,11.51019077,477.4
35283814,1617,1590,31.59700966,2270.4
35283814,1590,1617,31.59700966,2270.4
35284921,1619,131,99.96061193,6389.9
35284921,131,1619,99.96061193,6389.9
35284921,1619,1578,30.56145994,2222.8
35284921,1578,1619,30.56145994,2222.8
35284922,1619,1618,7.429048509,842.89
35284922,1618,1619,7.429048509,842.89
35284922,1619,1612,24.56281861,2058.4
35284922,1612,1619,24.56281861,2058.4
35286651,473,1081,38.61326108,2365.9
35286651,1081,182,24.9432625,1754.7
35286651,182,441,24.37352457,2636.5
35286651,441,473,19.03122628,2361.9
35287081,1606,1601,9.771036364,919.42
35287081,1601,1601,7.37003331,680.3
35287081,1601,1606,9.771036364,919.42
35287081,1606,1595,13.14145994,1047.6
35287081,1595,1606,13.14145994,1047.6
35287082,1606,1601,9.771036364,919.42
35287082,1601,1601,7.37003331,680.3
35287082,1601,1606,9.771036364,919.42
35287082,1606,1595,13.14145994,1047.6
35287082,1595,1606,13.14145994,1047.6
35294992,325,326,5.907025497,156.32
35294992,326,360,8.673625852,447.91
35294992,360,350,6.403520241,204.96
35294992,350,325,10.14442813,554.55
35313771,1619,1578,30.56145994,2222.8
35313771,1578,1619,30.56145994,2222.8
35313772,1619,1621,16.00685199,1432.8
35313772,1621,1619,16.00685199,1432.8
35313772,1619,1621,16.00685199,1432.8
35313772,1621,1619,16.00685199,1432.8
35313774,1619,1621,16.00685199,1432.8
35313774,1621,1619,16.00685199,1432.8
35325471,1619,1621,16.00685199,1432.8
35325471,1621,106,91.9867554,5289.2
35325471,106,1619,102.3113222,6588.4
35325471,1619,1621,16.00685199,1432.8
35325471,1621,1619,16.00685199,1432.8
35325472,1619,115,103.6537014,6696.9
35325472,115,1619,103.6537014,6696.9
35325473,1619,1621,16.00685199,1432.8
35325473,1621,1619,16.00685199,1432.8
35325473,1619,1619,9.964536932,990.35
35325474,1619,1621,16.00685199,1432.8
35325474,1621,1619,16.00685199,1432.8
35325475,1619,1621,16.00685199,1432.8
35325475,1621,1619,16.00685199,1432.8
35330881,1617,91,81.12399972,5203.3
35330881,91,1617,81.12399972,5203.3
35330882,1617,1594,22.17313608,1349.5
35330882,1594,1617,22.17313608,1349.5
35343762,1619,1542,52.31975753,3836.8
35343762,1542,1598,17.27932855,1193.3
35343762,1598,1619,40.16039957,3343.5
35351421,1600,1548,18.4107625,1374.5
35351421,1548,1611,31.33966875,2174.8
35351421,1611,1600,21.27862898,1342.9
35351421,1600,1600,7.274829545,324.35
35351911,1606,1100,52.58699616,3748.1
35351911,1100,1606,52.58699616,3748.1
35351911,1606,1590,14.92119503,1039.5
35351911,1590,1606,14.92119503,1039.5
35351912,1606,1591,22.52821705,1647.8
35351912,1591,1590,11.20892869,656.65
35351912,1590,1606,14.92119503,1039.5
35351913,1606,1606,8.485012287,408.89
35351913,1606,1590,14.92119503,1039.5
35351913,1590,1606,14.92119503,1039.5
35351914,1606,1591,22.52821705,1647.8
35351914,1591,1606,22.52821705,1647.8
35351914,1606,1590,14.92119503,1039.5
35351914,1590,1606,14.92119503,1039.5
35359082,1611,1555,33.40396349,5042.8
35359082,1555,1611,33.40396349,5042.8
35359083,1611,1569,39.9680125,3027.7
35359083,1569,1611,39.9680125,3027.7
35359083,1611,1613,8.150221662,375.05
35359083,1613,1611,8.150221662,375.05
35365401,1619,102,101.3895963,6498.3
35365401,102,1619,101.3895963,6498.3
35365402,1619,1595,28.50706293,2488.4
35365402,1595,1619,28.50706293,2488.4
35372681,1601,114,68.65286335,4897.3
35372681,114,115,4.776841136,45.595
35372681,115,114,4.776841136,45.595
35372681,114,1605,67.26099545,4384.3
35372681,1605,1601,7.625642116,701.45
35386202,1622,1609,6.209586648,180.5
35386202,1609,1622,6.209586648,180.5
35386202,1622,1621,22.01662827,1425.1
35386202,1621,1622,22.01662827,1425.1
35386203,1622,1612,9.920306463,544.04
35386203,1612,1622,9.920306463,544.04
35394181,1622,1609,6.209586648,180.5
35394181,1609,1622,6.209586648,180.5
35394181,1622,1610,7.923316264,311.1
35394181,1610,1622,7.923316264,311.1
35394182,1622,4,58.80648054,3931
35394182,4,1622,58.80648054,3931
35394183,1622,1609,6.209586648,180.5
35394183,1609,1622,6.209586648,180.5
35394184,1622,1609,6.209586648,180.5
35394184,1609,1622,6.209586648,180.5
35394184,1622,1610,7.923316264,311.1
35394184,1610,1622,7.923316264,311.1
35395341,158,89,18.48746989,941.85
35395341,89,35,5.262126705,93.142
35395341,35,157,18.95823054,1006.9
35395341,157,158,4.973422372,64.852
35395341,158,143,7.369414702,243.21
35395341,143,158,7.369414702,243.21
35395342,158,158,4.984000568,65.886
35395342,158,157,4.973422372,64.852
35395342,157,152,4.993094105,66.783
35395342,152,157,4.993094105,66.783
35395342,157,158,4.973422372,64.852
35395342,158,158,4.984000568,65.886
35401921,1607,1612,7.670676776,329.11
35401921,1612,1608,10.02887216,671.11
35401921,1608,1607,8.775572443,548.32
35402911,1622,1316,39.13041733,2754.6
35402911,1316,1250,10.59898125,503.45
35402911,1250,1313,6.790088352,219.48
35402911,1313,1249,7.433626207,282.53
35402911,1249,1622,41.41802955,2844.8
35402912,1622,1316,39.13041733,2754.6
35402912,1316,1250,10.59898125,503.45
35402912,1250,1313,6.790088352,219.48
35402912,1313,1249,7.433626207,282.53
35402912,1249,1622,41.41802955,2844.8
35404181,680,647,12.33108352,1097.8
35404181,647,680,12.33108352,1097.8
35404182,680,432,24.65313537,1319.4
35404182,432,680,24.65313537,1319.4
35404183,680,679,5.223587429,89.362
35404183,679,680,5.223587429,89.362
35404611,200,315,15.86704659,930.41
35404611,315,200,15.86704659,930.41
35410031,279,279,5.403045597,120.75
35410031,279,279,5.403045597,120.75
35410033,279,279,5.403045597,120.75
35410033,279,279,5.403045597,120.75
35412571,691,685,10.05541044,401.03
35412571,685,691,10.05541044,401.03
35412572,691,685,10.05541044,401.03
35412572,685,691,10.05541044,401.03
35414041,144,149,5.724350568,138.42
35414041,149,148,4.883761335,56.07
35414041,148,148,5.056996307,73.409
35414041,148,149,4.883761335,56.07
35414041,149,149,4.972618182,64.773
35414041,149,144,5.724350568,138.42
35414231,1588,1541,14.90201818,2416.7
35414231,1541,1588,14.90201818,2416.7
35414231,1588,426,66.95787756,4596
35414231,426,1588,66.95787756,4596
35414231,1588,1541,14.90201818,2416.7
35414231,1541,1588,14.90201818,2416.7
35414232,1588,194,61.60877457,4670.4
35414232,194,1588,61.60877457,4670.4
35414233,1588,1555,14.32795,4390.3
35414233,1555,1588,14.32795,4390.3
35414233,1588,1592,7.306440412,1305
35414233,1592,1588,7.306440412,1305
35414233,1588,1595,24.58632571,2713.9
35414233,1595,1588,24.58632571,2713.9
35414234,1588,1541,14.90201818,2416.7
35414234,1541,1588,14.90201818,2416.7
35414501,733,1075,49.78346491,2946.9
35414501,1075,733,49.78346491,2946.9
35416071,1614,8,66.67950398,4333.5
35416071,8,1614,66.67950398,4333.5
35433511,279,75,40.03915241,2251.1
35433511,75,279,40.03915241,2251.1
35433512,279,929,24.69210767,1339.4
35433512,929,921,9.096135085,380.4
35433512,921,277,25.45237685,1384.9
35433512,277,279,5.918717188,174.74
35434862,149,31,13.70996065,646.85
35434862,31,149,13.70996065,646.85
35435531,1565,1548,14.79128736,1006.7
35435531,1548,1565,14.79128736,1006.7
35435532,1565,1548,14.79128736,1006.7
35435532,1548,1565,14.79128736,1006.7
35435532,1565,1566,6.579019318,545.14
35435532,1566,1565,6.579019318,545.14
35435532,1565,1558,8.763942614,759.48
35435532,1558,1551,10.56805085,606.26
35435532,1551,1565,12.70781577,1141.4
35439541,1600,1604,7.922326491,348.98
35439541,1604,1208,40.28412116,2535
35439541,1208,363,27.95650185,1789.7
35439541,363,1600,68.28788466,4313.9
35439541,1600,1598,14.4912625,959.03
35439541,1598,1600,14.4912625,959.03
35439541,1600,1600,7.274829545,324.35
35439542,1600,1604,7.922326491,348.98
35439542,1604,1208,40.28412116,2535
35439542,1208,1303,17.60533494,946.39
35439542,1303,1208,17.60533494,946.39
35439542,1208,1600,41.9896233,2693.1
35439542,1600,1598,14.4912625,959.03
35439542,1598,1600,14.4912625,959.03
35439542,1600,1600,7.274829545,324.35
35442221,1612,11,66.72899261,4542.5
35442221,11,1600,53.67265313,3763.5
35442221,1600,1601,7.114362642,659.14
35442221,1601,1599,12.98062188,1181.9
35442221,1599,1612,21.71845923,1556.6
35444711,1585,1566,10.28608935,426.94
35444711,1566,1595,15.15317301,1222.2
35444711,1595,1585,16.56669219,1386.5
35444712,1585,1580,18.75037827,4832.9
35444712,1580,1585,18.75037827,4832.9
35444713,1585,1596,12.13560341,4905.4
35444713,1596,1585,12.13560341,4905.4
35444911,607,608,7.890715625,350.67
35444911,608,117,52.76391804,3019.4
35444911,117,607,54.93523196,3145.7
35444912,607,608,7.890715625,350.67
35444912,608,2,58.71863821,3426.1
35444912,2,608,58.71863821,3426.1
35444912,608,607,7.890715625,350.67
35444913,607,608,7.890715625,350.67
35444913,608,607,7.890715625,350.67
35444914,607,608,7.890715625,350.67
35444914,608,607,7.890715625,350.67
35452261,1600,1595,19.29660909,1624.8
35452261,1595,1595,8.155170526,565.15
35452261,1595,1600,19.29660909,1624.8
35452261,1600,1601,7.114362642,659.14
35452261,1601,1600,7.114362642,659.14
35452262,1600,1563,30.16616946,4226.6
35452262,1563,1595,22.01291662,3685.5
35452262,1595,1595,8.155170526,565.15
35452262,1595,1612,11.83495994,903
35452262,1612,1563,27.52780653,3933.3
35452262,1563,1600,30.16616946,4226.6
35452262,1600,1601,7.114362642,659.14
35452262,1601,1600,7.114362642,659.14
35452263,1600,1599,11.00416946,639.59
35452263,1599,1600,11.00416946,639.59
35452264,1600,1599,11.00416946,639.59
35452264,1599,1599,8.419192401,401.65
35452264,1599,1600,11.00416946,639.59
35453201,1546,1574,9.697360156,869.72
35453201,1574,1567,15.74208778,1119.9
35453201,1567,1567,6.632900071,227.43
35453201,1567,1595,17.78287543,1481.5
35453201,1595,1551,23.26188608,1836.8
35453201,1551,1546,9.048997159,800.09
35453202,1546,143,61.9527206,4159
35453202,143,1546,61.9527206,4159
35461561,1614,1614,7.679708452,315.04
35463161,1584,1568,8.959299006,433.21
35463161,1568,1555,7.764581463,3004.1
35463161,1555,1584,10.87178736,3251.3
35463161,1584,1548,8.8079875,383.22
35463161,1548,1584,8.8079875,383.22
35463162,1584,1585,5.892673793,153.97
35463162,1585,1568,8.275180469,380.85
35463162,1568,1584,8.959299006,433.21
35463163,1584,1579,12.66018295,662.48
35463163,1579,1568,13.5738669,767.54
35463163,1568,1584,8.959299006,433.21
35463163,1584,1584,6.391890412,203.35
35463165,1584,1596,13.34436335,5022.2
35463165,1596,1584,13.34436335,5022.2
35463165,1584,1548,8.8079875,383.22
35463165,1548,1584,8.8079875,383.22
35465081,680,12,55.56868651,3250.5
35465081,12,10,5.957318324,161.25
35465081,10,12,5.957318324,161.25
35465081,12,680,55.56868651,3250.5
35466123,1614,1580,19.36280014,5016.6
35466123,1580,1614,19.36280014,5016.6
35466124,1614,1620,15.40309063,853.24
35466124,1620,1614,15.40309063,853.24
35466541,1614,1614,7.679708452,315.04
35466541,1614,1614,7.679708452,315.04
35466541,1614,1614,7.679708452,315.04
35466541,1614,1614,7.679708452,315.04
35471384,688,104,54.62036051,2993.3
35471384,104,688,54.62036051,2993.3
35474822,144,170,8.308028551,391.55
35474822,170,118,10.97880653,653.21
35474822,118,144,7.573988352,319.64
35474822,144,144,5.086442045,75.925
35474823,144,158,6.305842045,195.39
35474823,158,144,6.305842045,195.39
35474824,144,170,8.308028551,391.55
35474824,170,144,8.308028551,391.55
35475891,1568,1551,9.175873651,472.14
35475891,1551,1551,6.302130398,204.28
35475891,1551,1568,9.175873651,472.14
35475892,1568,1567,6.418119389,206.39
35475892,1567,1568,6.418119389,206.39
35475892,1568,1551,9.175873651,472.14
35475892,1551,1568,9.175873651,472.14
35475892,1568,1567,6.418119389,206.39
35475892,1567,1551,9.68053402,521.59
35475892,1551,1568,9.175873651,472.14
35475893,1568,1554,8.310069957,391.75
35475893,1554,1568,8.310069957,391.75
35475895,1568,1567,6.418119389,206.39
35475895,1567,1551,9.68053402,521.59
35475895,1551,1568,9.175873651,472.14
35475896,1568,1567,6.418119389,206.39
35475896,1567,1551,9.68053402,521.59
35475896,1551,1568,9.175873651,472.14
35475897,1568,1551,9.175873651,472.14
35475897,1551,1551,6.302130398,204.28
35475897,1551,1568,9.175873651,472.14
35477511,1604,1592,12.96453807,813.1
35477511,1592,1604,12.96453807,813.1
35477511,1604,1599,9.298605469,481.49
35477511,1599,1605,11.58999119,668.89
35477511,1605,1604,6.911954119,254.77
35477511,1604,1600,7.922326491,348.98
35477511,1600,1604,7.922326491,348.98
35477512,1604,1600,7.922326491,348.98
35477512,1600,1604,7.922326491,348.98
35480291,527,492,7.876673224,349.29
35480291,492,527,7.876673224,349.29
35480292,527,639,18.55551676,965.84
35480292,639,529,15.62950114,774.57
35480292,529,752,24.44466449,1307.5
35480292,752,529,24.44466449,1307.5
35480292,529,527,10.09197017,469.22
35481371,1544,1543,6.108258665,191.42
35481371,1543,1544,6.108258665,191.42
35481371,1544,1544,6.235320739,266.96
35481372,1544,1541,9.54215142,980.48
35481372,1541,1544,9.54215142,980.48
35482241,1560,117,73.65121563,4660.5
35482241,117,1560,73.65121563,4660.5
35484731,636,115,55.4517696,3071.7
35484731,115,636,55.4517696,3071.7
35484733,636,495,30.39938466,1534.4
35484733,495,636,30.39938466,1534.4
35484734,636,495,30.39938466,1534.4
35484734,495,636,30.39938466,1534.4
35484735,636,637,8.55293544,360.44
35484735,637,636,8.55293544,360.44
35484736,636,637,8.55293544,360.44
35484736,637,636,8.55293544,360.44
35485371,100,127,9.315246023,490.23
35488411,1614,1076,63.0884848,3993.3
35488411,1076,1614,63.0884848,3993.3
35491101,1612,1609,8.022169815,363.55
35491101,1609,1607,10.48490994,604.83
35491101,1607,1612,7.670676776,329.11
35491671,1622,1601,13.41674048,1138.1
35491671,1601,1599,12.98062188,1181.9
35491671,1599,420,73.97289176,4267.9
35491671,420,426,7.709216051,273.24
35491671,426,420,7.709216051,273.24
35491671,420,1622,87.6626858,5412.5
35491672,1622,1601,13.41674048,1138.1
35491672,1601,1599,12.98062188,1181.9
35491672,1599,420,73.97289176,4267.9
35491672,420,426,7.709216051,273.24
35491672,426,420,7.709216051,273.24
35491672,420,1622,87.6626858,5412.5
35493931,1600,1569,25.51918651,1953
35493931,1569,1599,23.19136477,1713.9
35493931,1599,1600,11.00416946,639.59
35493932,1600,1227,42.87423267,2740.4
35493932,1227,1600,42.87423267,2740.4
35493933,1600,1415,40.87056151,2976.5
35493933,1415,1227,20.20286974,1229.6
35493933,1227,1600,42.87423267,2740.4
35499751,523,513,9.241384233,480.75
35499751,513,523,9.241384233,480.75
35500121,525,525,6.487898366,209.54
35500121,525,489,17.41294787,943.27
35500121,489,525,17.41294787,943.27
35506171,33,26,5.339390838,100.71
35506171,26,23,5.19098679,86.169
35506171,23,33,5.889828196,154.64
35506171,33,116,13.48849901,899.11
35506171,116,33,13.48849901,899.11
35511161,1583,1559,12.01992372,499.66
35511161,1559,1567,6.847618892,248.47
35511161,1567,1583,9.010519744,448.58
35511162,1583,1409,43.83431222,2870.6
35511162,1409,1583,43.83431222,2870.6
35512401,1604,1604,6.958720881,259.36
35512401,1604,1604,6.958720881,259.36
35512402,1604,1604,6.958720881,259.36
35512402,1604,1604,6.958720881,259.36
35512403,1604,1618,35.06616307,2358.8
35512403,1618,1599,39.4854983,2735.3
35512403,1599,1600,11.00416946,639.59
35512403,1600,1605,7.435234588,299.71
35512403,1605,1604,6.911954119,254.77
35512411,143,144,5.210596662,88.09
35512411,144,152,4.962225568,63.76
35512411,152,86,7.615991832,323.75
35512411,86,143,6.707689773,234.76
35512412,143,86,6.707689773,234.76
35512412,86,313,5.440718821,110.64
35512412,313,143,6.308811364,195.68
35512413,143,86,6.707689773,234.76
35512413,86,143,6.707689773,234.76
35512911,1565,1578,15.94004233,1023.1
35512911,1578,1565,15.94004233,1023.1
35512912,1565,1403,44.77088466,3200.5
35512912,1403,1565,44.77088466,3200.5
35518851,1568,1063,58.09755582,3364.5
35518851,1063,1063,5.806501705,152.59
35518851,1063,1063,5.806501705,152.59
35518851,1063,1580,68.6095608,7823.5
35518851,1580,1567,18.61552173,4862.1
35518851,1567,1568,6.418119389,206.39
35519571,1612,1351,46.86920284,3183.3
35519571,1351,1612,46.86920284,3183.3
35519571,1612,1612,7.846423295,346.33
35524671,143,1472,39.56901037,2605.9
35524671,1472,143,39.56901037,2605.9
35525741,1564,27,63.63904588,3905.3
35525741,27,27,5.221855327,105.08
35525741,27,29,5.361475142,102.87
35525741,29,27,5.361475142,102.87
35525741,27,1564,63.63904588,3905.3
35525741,1564,1578,13.05547344,845.45
35525741,1578,1564,13.05547344,845.45
35525742,1564,1414,48.6860544,3288.8
35525742,1414,49,29.56550114,2088.7
35525742,49,48,6.233217472,491.74
35525742,48,14,5.644550142,124.78
35525742,14,1564,60.59054588,3652.7
35525743,1564,1595,19.00586335,1666.5
35525743,1595,1595,8.155170526,565.15
35525743,1595,1579,13.12352031,970.81
35525743,1579,1566,9.548894247,511.5
35525743,1566,1564,12.96639389,902.15
35525743,1564,1595,19.00586335,1666.5
35525743,1595,1544,27.47646207,2206.1
35525743,1544,1564,17.98454162,1594.3
35525743,1564,48,60.51074545,3630.9
35525743,48,14,5.644550142,124.78
35525743,14,1564,60.59054588,3652.7
35529411,317,96,14.51786264,1073
35529411,96,317,14.51786264,1073
35529412,317,194,12.15478026,675.51
35529412,194,317,12.15478026,675.51
35530921,1605,1604,6.911954119,254.77
35530921,1604,1600,7.922326491,348.98
35530921,1600,1600,7.274829545,324.35
35530921,1600,1605,7.435234588,299.71
35534531,317,317,6.336834304,243.2
35534531,317,317,6.336834304,243.2
35534531,317,317,6.336834304,243.2
35534531,317,315,12.05827741,624.31
35534531,315,129,5.62957983,129.14
35534531,129,94,5.854443821,151.17
35534531,94,95,5.035901776,70.975
35534531,95,317,13.8844081,796.79
35534532,317,98,12.88411903,718.44
35534532,98,317,12.88411903,718.44
35534533,29,132,12.8581375,828.12
35534533,132,29,12.8581375,828.12
35537751,317,190,9.707134162,466.03
35537751,190,317,9.707134162,466.03
35541272,10,1564,61.03965526,3684.2
35542201,317,182,8.575638352,385.48
35542201,182,317,8.575638352,385.48
35543201,75,88,7.271489063,290
35543201,88,16,10.55134844,611.32
35543201,16,17,5.513467116,117.76
35543201,17,92,11.15882145,666.75
35543201,92,75,5.179233239,85.021
35543201,75,73,6.674284943,231.49
35543201,73,72,6.022024716,167.59
35543201,72,75,5.171253196,84.238
35544561,75,132,9.929461861,541.2
35544561,132,101,5.582627486,124.54
35544561,101,132,5.582627486,124.54
35544561,132,75,9.929461861,541.2
35544562,75,6,13.69449545,919.28
35544562,6,4,5.356526278,102.39
35544562,4,75,15.87694432,1012.1
35544562,75,72,5.171253196,84.238
35544562,72,75,5.171253196,84.238
35544562,75,72,5.171253196,84.238
35544562,72,75,5.171253196,84.238
35546531,1561,1480,51.38009205,3440.3
35546531,1480,1561,51.38009205,3440.3
35547342,1615,1613,7.979238423,339.17
35547342,1613,1615,7.979238423,339.17
35547342,1615,1616,9.387994318,479
35547342,1616,1615,9.387994318,479
35550021,75,29,7.937482386,355.25
35550021,29,38,5.30140831,112.11
35550021,38,75,7.324132599,305.71
35550022,75,29,7.937482386,355.25
35550022,29,38,5.30140831,112.11
